Del_MAP	psi	nC_MAP	p_MAP
14.04	4.35244227293981	16	0.00749494038286284
14.05	4.3553319058159	16	0.00750482488385621
14.06	4.36013091959679	16	0.00751455243302686
14.07	4.64240207376655	16	0.00773825794328912
14.08	4.66273591824127	16	0.00776206374885541
14.09	4.66680852477738	16	0.00777266266075296
14.1	4.68029895562271	16	0.00777974926491483
14.11	5.00715324291947	16	0.00807008731862948
14.12	5.03837216772039	16	0.00810226913783794
14.13	5.11281922796097	16	0.00817635093430162
14.14	4.76279662249251	16	0.00787443456165518
14.15	5.2882701984865	16	0.00833780902837846
14.16	5.36521297923636	16	0.0084076281882425
14.17	5.468567884971	16	0.00849209033780238
14.18	5.47327829632231	16	0.00850433621564086
14.19	5.47798453366604	16	0.00851659008811757
14.2	5.52732083500093	16	0.00856410572265346
14.21	5.56669126417202	16	0.00859829267305484
14.22	5.58458680411554	16	0.00861644847693955
14.23	5.74466723917359	16	0.00877973482423123
14.24	5.84883921424846	16	0.00890996978669262
14.25	5.8568275101034	16	0.00891973521513049
14.26	5.86638265786903	16	0.00893631223116357
14.27	5.87713314187186	16	0.00895921193852641
14.28	5.90210063343691	16	0.00899508551321772
14.29	6.22293405022732	16	0.0092937715705266
14.3	6.29735656451407	16	0.0093474977464335
14.31	6.33419193078262	16	0.00938027012483524
14.32	6.05508042833252	16	0.00913292245017431
14.33	6.75829453554686	16	0.00982849665237295
14.34	6.76981279464336	16	0.00984319379630256
14.35	7.29489921457915	16	0.0104305830675022
14.36	7.29741245023484	16	0.0104422226331845
14.37	7.30261168438739	16	0.0104534462319662
14.38	7.68081902148884	16	0.0107694784669331
14.39	7.68843415845777	16	0.010782088261923
14.4	7.6960450313133	16	0.0107946997852291
14.41	7.7040580930491	16	0.0108083740823563
14.42	7.71749822835101	16	0.0108362416549631
14.43	7.72693518415403	16	0.0108536748256001
14.44	7.75644529753018	16	0.010904980888806
14.45	7.78206699307415	16	0.0109330784332454
14.46	7.96487289563673	16	0.0111107634067325
14.47	7.97151531264042	16	0.0111263893875985
14.48	7.97815545700734	16	0.0111420239527784
14.49	7.99297574185252	16	0.0111785015221971
14.5	8.018042515167	16	0.0111987856487966
14.51	8.050085947207	16	0.0112276483024058
14.52	8.07719814218038	16	0.0112504448049476
14.53	8.10386266168673	16	0.0112729978707379
14.54	8.33581514897154	16	0.0115070362931468
14.55	8.38545283515658	16	0.0115605533662491
14.56	8.51719834616043	16	0.0117177294462047
14.57	8.42637806463806	16	0.0116181585373406
14.58	8.68795960465589	16	0.0118749658825671
14.59	8.69784589732696	16	0.0118877908206
14.6	8.71165723413043	16	0.0119089119942608
14.61	9.10064106150044	16	0.0121996425813323
14.62	14.6550384547708	16	0.0166016235942115
14.63	17.9415638118406	16	0.0184997748171344
14.64	15.4769799535888	16	0.0172020396936464
14.65	15.4873547057635	16	0.0172120633790237
14.66	18.0620986814188	16	0.0185776031874315
14.67	15.5085093998668	16	0.0172327128206878
14.68	15.5187410712479	16	0.0172425257600709
14.69	15.5289714604362	16	0.017252337390577
14.7	15.5391549051315	16	0.017262170744812
14.71	15.5493880808573	16	0.0172722302295522
14.72	15.5744844364585	16	0.017304492100538
14.73	15.6029277581061	16	0.0173417298632179
14.74	15.6216167666859	16	0.0173643928997626
14.75	15.8034864909447	16	0.017496356070468
14.76	3.82926058388948	17	0.00609922549679814
14.77	3.84554055504257	17	0.00611624648904793
14.78	3.94938319937447	17	0.0061883943063048
14.79	3.95917370915205	17	0.00620259613871206
14.8	3.96781777871287	17	0.0062140373636419
14.81	3.97644035143257	17	0.00622548580970774
14.82	4.0152724577982	17	0.00627216171269902
14.83	4.05099222598232	17	0.00631041578984217
14.84	4.06218202729704	17	0.00632395520830223
14.85	4.06707176310921	17	0.00633346807406068
14.86	4.07232110620224	17	0.00634421841411624
14.87	4.08078245353182	17	0.00635612309077627
14.88	4.09116089741389	17	0.00636872401493302
14.89	4.10910680713419	17	0.00639083003296691
14.9	4.33275342242459	17	0.00657080706491136
14.91	4.35014495570577	17	0.00658677692123863
14.92	4.35867696119717	17	0.0065923503859246
14.93	4.370158902701	17	0.0066028670698594
14.94	4.38296790073551	17	0.00661417178721209
14.95	4.3964582334047	17	0.00662950031495034
14.96	4.41174329757848	17	0.00664641659417795
14.97	4.42744835304509	17	0.00666410551804459
14.98	4.74264621032231	17	0.00690955973805552
14.99	4.79874644403063	17	0.00695787480137556
15	4.81323708138192	17	0.00696408575358777
15.01	4.90603729335538	17	0.00702295301894318
15.02	4.91339990308167	17	0.00702818143845347
15.03	5.12335802789458	17	0.0071972996033597
15.04	5.12844105269908	17	0.00721043486584803
15.05	5.16969311963496	17	0.00726624721092308
15.06	5.17410627888777	17	0.00727618224861844
15.07	5.17847157446056	17	0.00728612058800314
15.08	5.20886270803281	17	0.00731215127044003
15.09	5.24279569901583	17	0.00733794202497111
15.1	5.26550600207177	17	0.00735516819817382
15.11	5.32835901109835	17	0.00741362074067589
15.12	5.40247886982647	17	0.00747541895709598
15.13	5.41536941490208	17	0.00749170103797574
15.14	5.43726666903438	17	0.00750867929194645
15.15	5.44926396372924	17	0.00752281186792488
15.16	5.46350064715409	17	0.00754559241746241
15.17	5.54402590966071	17	0.00765098254479113
15.18	5.63449806703501	17	0.00773199471734973
15.19	5.64972523983496	17	0.00775058772971772
15.2	5.69045926689339	17	0.0077827244933146
15.21	5.84494018666846	17	0.00789817731750822
15.22	5.86558496793781	17	0.00791230185018364
15.23	6.02185100031934	17	0.0080615297384
15.24	6.03228232795374	17	0.00807943132217454
15.25	6.04700753875137	17	0.00809044220738829
15.26	6.15668189060232	17	0.00818033134907675
15.27	6.26806700360869	17	0.00829416479637544
15.28	6.28918910567127	17	0.00832048137988069
15.29	6.31861564433884	17	0.00836101824358786
15.3	6.49015039715516	17	0.00851464094811823
15.31	6.82360693485141	17	0.00882903714280446
15.32	6.8263524409758	17	0.00884149737434464
15.33	6.82909791127668	17	0.00885397176074289
15.34	6.83184190889964	17	0.00886645273803842
15.35	6.83458549301511	17	0.00887894587464179
15.36	6.83732895538671	17	0.00889145270934556
15.37	7.15200827284861	17	0.00917716175869757
15.38	7.18017977629893	17	0.00924200832256808
15.39	7.18745412733804	17	0.00925396116724156
15.4	7.19410340737685	17	0.00926434044738576
15.41	7.21826833087737	17	0.00929127741236224
15.42	7.22958169522023	17	0.00929888980095203
15.43	7.38865018759522	17	0.00941311671692727
15.44	7.39396382352826	17	0.00942449028167656
15.45	7.3992754174205	17	0.00943587011362909
15.46	7.40451042589512	17	0.00944725332270643
15.47	7.4097364422071	17	0.0094586428192726
15.48	7.41496121081348	17	0.00947004053527123
15.49	7.4369762727976	17	0.00950290582895429
15.5	7.47484043802242	17	0.00953959497865664
15.51	7.52627401069566	17	0.00959449025161465
15.52	7.53244080373584	17	0.00960580414269
15.53	7.55391161316141	17	0.00963836424323429
15.54	7.75112470142488	17	0.00979569653086147
15.55	7.76671206893291	17	0.00982456774025674
15.56	7.77820509823013	17	0.00984409927553233
15.57	7.85644990743462	17	0.00991211342239204
15.58	7.87746136832899	17	0.00993330948541625
15.59	8.0170115232701	17	0.0100566663595478
15.6	8.02621589029214	17	0.0100684870263812
15.61	8.04223637330331	17	0.0100945386575357
15.62	8.42669776902612	17	0.0103850602370535
15.63	8.49500201473026	17	0.0104318688636658
15.64	8.51256160628758	17	0.0104425255773187
15.65	8.57090794252576	17	0.010509634364535
15.66	8.6043614255411	17	0.0105379256865808
15.67	8.62381641334216	17	0.0105541606701761
15.68	8.66039777358062	17	0.0105972480839381
15.69	8.68928053553763	17	0.0106294274151293
15.7	8.70925027060143	17	0.0106489752215476
15.71	8.73393785488112	17	0.0106752111952138
15.72	9.00899324588163	17	0.0108528742348569
15.73	9.01973758668067	17	0.0108754173385211
15.74	9.02909877306788	17	0.0108944576162091
15.75	9.0838758868544	17	0.0109312988944355
15.76	9.09605113028262	17	0.0109490620331312
15.77	9.56605133222697	17	0.0112508851611891
15.78	9.62221298304294	17	0.011303389566243
15.79	11.0107389616449	17	0.0122758359558512
15.8	11.2787251897547	17	0.0125269406903908
15.81	11.2887684390138	17	0.0125414547029345
15.82	11.2988120778306	17	0.0125559736791174
15.83	11.3088549492729	17	0.0125704953631086
15.84	11.6830224648745	17	0.012820116214489
15.85	11.691538332363	17	0.0128196937095948
15.86	11.7716480971078	17	0.0128910064980353
15.87	12.0538524109732	17	0.0131642618302311
15.88	11.8225898739106	17	0.01296062738306
15.89	12.1230744133936	17	0.0132144880602326
15.9	12.1391457095636	17	0.0132210168244868
15.91	12.1928334283468	17	0.0132236082532019
15.92	12.2045303664944	17	0.0132330504768327
15.93	12.2262806233097	17	0.013256651289173
15.94	12.2993470186038	17	0.0133431437013716
15.95	12.3330719141715	17	0.0133788450948464
15.96	12.3628118459471	17	0.0134115213520448
15.97	12.3908719808812	17	0.0134419205720132
15.98	12.4223067306238	17	0.0134768165138045
15.99	12.4520622191224	17	0.0135094358491658
16	12.5617868021027	17	0.013619285925092
16.01	12.6246002371277	17	0.0136747344848243
16.02	13.7574967401439	17	0.0144775079596833
16.03	12.8086689031966	17	0.0138178185951
16.04	12.8310145144307	17	0.0138421159936509
16.05	13.3077120559055	17	0.0141981770361931
16.06	15.9039539524446	17	0.0157047698266435
16.07	15.9121284064755	17	0.0157046247136182
16.08	13.8369525280487	17	0.0145696189352401
16.09	13.8514078163556	17	0.0145868281235776
16.1	13.864831564784	17	0.0146024512487872
16.11	13.877482640701	17	0.0146168868759744
16.12	13.8890506389556	17	0.0146296595691943
16.13	16.0733301189824	17	0.0158121775322862
16.14	17.3823427229238	17	0.0163108059676138
16.15	17.4732576298602	17	0.016381079723621
16.16	17.4952785763841	17	0.0163987899133872
16.17	17.51730765801	17	0.0164164959261393
16.18	17.6865667544738	17	0.0165189831438209
16.19	17.8642860783345	17	0.0166005941894363
16.2	17.9729799877875	17	0.0166408829452146
16.21	17.9825408835667	17	0.0166508120150028
16.22	17.9987275416011	17	0.0166693645888178
16.23	18.7925097227375	17	0.0170302503915367
16.24	18.8390755562891	17	0.0170629443241076
16.25	18.8722778109433	17	0.0170843486668537
16.26	18.8996738904555	17	0.0171008507140782
16.27	6.66211362517224	18	0.00778005113409814
16.28	6.6707148797756	18	0.007795125239584
16.29	6.67900123923604	18	0.00780945593290347
16.3	6.68789980291017	18	0.0078252982507418
16.31	6.6996987109585	18	0.00784823639280178
16.32	6.78725086232439	18	0.00793580590197745
16.33	6.8957855378907	18	0.00801467124511875
16.34	6.90159621267575	18	0.00802765489866857
16.35	6.90740487541108	18	0.00804064913415282
16.36	6.91321142646358	18	0.00805365362764281
16.37	6.92288379761599	18	0.00807836601087687
16.38	6.92888749447817	18	0.00809201101490692
16.39	6.94305600361256	18	0.00810510522156894
16.4	6.96519309554433	18	0.00812313800115722
16.41	6.99764150584807	18	0.00815349718756609
16.42	7.01798921181883	18	0.00818323361248927
16.43	7.02539917144534	18	0.00819012953057688
16.44	7.10229223214901	18	0.0082513894584094
16.45	7.23102287011651	18	0.00838336066215777
16.46	7.26802163568698	18	0.00840727625973023
16.47	7.28544798189829	18	0.00842378303172768
16.48	7.30436558325516	18	0.00844239729733935
16.49	7.34461369588489	18	0.00849101030999142
16.5	7.44390886215946	18	0.00855999410926169
16.51	7.45661947693624	18	0.00857854831291023
16.52	7.46666484108153	18	0.00859242511039606
16.53	7.47670599172764	18	0.00860630735383141
16.54	7.54783886658573	18	0.00866555492580432
16.55	7.88838539584737	18	0.00890729157042863
16.56	7.90857368864736	18	0.00892219762099089
16.57	7.95005136944772	18	0.00896235420827372
16.58	7.97652679995068	18	0.00899163621971795
16.59	7.99733835127041	18	0.00901298917482718
16.6	8.02942069991738	18	0.00905016772282326
16.61	8.04567523559029	18	0.0090651470589774
16.62	8.05596395518767	18	0.0090717575068799
16.63	8.07726197926999	18	0.00909382910928097
16.64	8.09417072299113	18	0.00910974528766453
16.65	8.11165595851739	18	0.00912647744121427
16.66	8.13067956286948	18	0.00914537726160457
16.67	8.35560628712086	18	0.00927980564415693
16.68	8.61407034549556	18	0.00945256248079886
16.69	8.63442109253944	18	0.00945158976249041
16.7	8.66977563126747	18	0.00948202006076404
16.71	8.70500369413177	18	0.0095259655126691
16.72	8.80906393096118	18	0.00958055222556846
16.73	8.82586934668739	18	0.00959081600741832
16.74	8.85485203689278	18	0.00961460724938786
16.75	8.86809195522437	18	0.00962090551070212
16.76	8.91156919154788	18	0.0096574148722654
16.77	8.97345539750404	18	0.00969142270071962
16.78	9.23223291349248	18	0.00985730901772889
16.79	9.31902394366257	18	0.00990664724540542
16.8	9.58203339829076	18	0.0100914597955097
16.81	9.61685126857936	18	0.0101168371975526
16.82	9.71480765317835	18	0.0101941524988743
16.83	9.78628541013865	18	0.0102349236363574
16.84	9.81616356927171	18	0.0102579471932207
16.85	10.0484382537268	18	0.0104246551798694
16.86	10.072275218858	18	0.0104331048125158
16.87	10.1173416899802	18	0.0104562515712361
16.88	10.2418851291048	18	0.0105339053359811
16.89	10.3041732020062	18	0.0106021989146016
16.9	10.3182868922871	18	0.0106252958463045
16.91	10.3257996968442	18	0.0106355215247231
16.92	10.335033757793	18	0.010649111413954
16.93	10.3466610826604	18	0.0106673792422763
16.94	10.3520840279268	18	0.0106734448958178
16.95	10.3612722863564	18	0.0106766695680299
16.96	10.3776008672791	18	0.0106885062398681
16.97	10.5514506887593	18	0.0107858461940386
16.98	10.6289031957648	18	0.0108382209936881
16.99	10.6860511981345	18	0.0108790415961947
17	10.6987458080474	18	0.0108923340744429
17.01	10.7846826247855	18	0.0109878629913511
17.02	10.7969060031831	18	0.0110059760863877
17.03	10.8091284848546	18	0.0110240931773336
17.04	10.9770128215828	18	0.011131582164517
17.05	10.9908289497072	18	0.011142438662824
17.06	11.0177495415985	18	0.0111727306977475
17.07	11.0333493296231	18	0.0111876592944154
17.08	11.0504183619442	18	0.011204605372009
17.09	11.0645519008553	18	0.0112175142056702
17.1	11.0801540901647	18	0.0112324396520755
17.11	11.0957572664018	18	0.0112473642530975
17.12	11.1113608686883	18	0.0112622872128942
17.13	11.1393259974456	18	0.0112944060293698
17.14	11.1447811465315	18	0.011295498669253
17.15	11.1897994180065	18	0.0113323322879252
17.16	11.2150407923833	18	0.0113477125793589
17.17	11.2357394854481	18	0.0113587830206734
17.18	11.3545856755223	18	0.0114741128858931
17.19	11.3646550838234	18	0.011481524263602
17.2	11.3747228833542	18	0.0114889347707944
17.21	11.3924190798968	18	0.0115070437989406
17.22	11.4277647499544	18	0.0115501000960824
17.23	11.6385708294398	18	0.0117103949139101
17.24	11.6462998463229	18	0.0117219458600361
17.25	11.6540281852076	18	0.0117334997074815
17.26	11.940359431735	18	0.0119306391407995
17.27	11.675837543156	18	0.0117689122489453
17.28	11.9721584832203	18	0.0119532308314975
17.29	11.9796368796217	18	0.0119647028405439
17.3	11.9871151247837	18	0.0119761786741729
17.31	11.9945935251662	18	0.0119876589227326
17.32	12.0020711535029	18	0.011999141782219
17.33	12.3060047167169	18	0.0122005517606786
17.34	12.3304222584963	18	0.012213019593538
17.35	12.3548417918892	18	0.0122254746502321
17.36	12.3701485056065	18	0.0122300759032558
17.37	12.391557912477	18	0.0122411376534283
17.38	12.5150501706905	18	0.0123504721123018
17.39	12.5224484405337	18	0.0123575760210336
17.4	12.6998006707543	18	0.0124975383940417
17.41	12.7204604795402	18	0.0125231824877164
17.42	12.7393844095992	18	0.0125462522858128
17.43	12.7530774264611	18	0.0125615804737627
17.44	12.7641603452207	18	0.0125730478841383
17.45	12.7810013588861	18	0.0125846972497741
17.46	12.8249385186806	18	0.0126190347031999
17.47	15.1135576111177	18	0.0138303735908955
17.48	15.2509420334011	18	0.0138790300573334
17.49	15.2876860457972	18	0.0139012391137576
17.5	14.4202333256938	18	0.013434211745095
17.51	15.7453887911303	18	0.0141654158634895
17.52	15.763994264936	18	0.0141815520579856
17.53	15.779384206955	18	0.0141940625615079
17.54	15.7947773406978	18	0.0142065726100039
17.55	15.8101724012289	18	0.0142190807772338
17.56	16.0642466963478	18	0.0143446304173007
17.57	16.1256654912567	18	0.0143651711802018
17.58	16.1419887625153	18	0.0143751929243514
17.59	16.1896638054923	18	0.0144156680325615
17.6	16.2088606051672	18	0.0144284502328046
17.61	16.2280620516216	18	0.0144412286091883
17.62	16.3243035034626	18	0.0144864562989711
17.63	17.4620570306996	18	0.014820639255191
17.64	17.5782388357219	18	0.0148626316752419
17.65	17.6005430775068	18	0.014868448330081
17.66	17.6120576656748	18	0.0148767677357725
17.67	17.6220044433272	18	0.0148834405670955
17.68	18.1067679515939	18	0.0150579706567269
17.69	18.8630040658989	18	0.0153705483605507
17.7	19.0740179669646	18	0.0154426363478691
17.71	19.0960270933064	18	0.0154543921540926
17.72	19.1273671604002	18	0.0154734233976266
17.73	8.85996759250532	19	0.00860403803647426
17.74	8.88751110959712	19	0.00862366737457657
17.75	8.98334338645676	19	0.00871110401310734
17.76	9.0025461878968	19	0.0087212924692039
17.77	9.0205382955622	19	0.00873233060277004
17.78	9.04240453336862	19	0.00874606070500428
17.79	9.05835255224827	19	0.00875398162474464
17.8	9.07419263368264	19	0.0087619099127457
17.81	9.09797560203245	19	0.00877773614410659
17.82	9.29464734585875	19	0.00891785899824177
17.83	9.39400163963182	19	0.0089827697472811
17.84	9.41165730829748	19	0.00899690567384457
17.85	9.43133308945422	19	0.00901344398553701
17.86	9.46180119245841	19	0.00904281977283257
17.87	9.53052320220308	19	0.00910050657660977
17.88	9.53680865918362	19	0.00910855399200039
17.89	9.62336741868689	19	0.00917552876860549
17.9	9.66603521435082	19	0.00918722372052628
17.91	9.71032565786821	19	0.00921575944323972
17.92	9.72428935174235	19	0.00922976082384057
17.93	9.74088723215796	19	0.00924456837075002
17.94	9.7505240009275	19	0.00925060908012956
17.95	9.82289591832307	19	0.00930483266388654
17.96	9.84553189869396	19	0.0093113898175072
17.97	9.85655838717861	19	0.00932246608074419
17.98	9.91175258009401	19	0.00936778411773672
17.99	9.92905645446148	19	0.00939560805502019
18	9.93716265104304	19	0.00940659067917189
18.01	10.0568216058274	19	0.00948191465013223
18.02	10.0748302236525	19	0.00948956538688495
18.03	10.0854118509422	19	0.00949828269937113
18.04	10.0959719335145	19	0.00950700113018187
18.05	10.1206637702259	19	0.00953549094029773
18.06	10.1355639743196	19	0.00955037373498105
18.07	10.1504633312104	19	0.00956525617602669
18.08	10.1653627634466	19	0.0095801395104763
18.09	10.1802619361799	19	0.00959502323839063
18.1	10.19514283204	19	0.00960990729670765
18.11	10.2078336616324	19	0.00962189740759526
18.12	10.2194564032193	19	0.00963038777003811
18.13	10.2547585023863	19	0.00965708388106866
18.14	10.2672730178237	19	0.00966164532266134
18.15	10.2804325093781	19	0.00966683242318095
18.16	10.3080933048014	19	0.00968607305199604
18.17	10.3337636502255	19	0.00970462130690337
18.18	10.3583885937294	19	0.00972280125724564
18.19	10.3774963270603	19	0.00973910369040936
18.2	10.4121774433437	19	0.00978162614533401
18.21	10.4269285226551	19	0.00979643264268109
18.22	10.4409845997439	19	0.00981053100732218
18.23	10.4553204679874	19	0.0098252230932129
18.24	10.4682389889919	19	0.00983791105516944
18.25	10.481865734472	19	0.00985160199498922
18.26	10.4934562446874	19	0.00986653087711027
18.27	10.5027181007309	19	0.00988107416339743
18.28	10.5099892660409	19	0.00989178544245359
18.29	10.5165505262371	19	0.00990113258302902
18.3	10.5885587684526	19	0.00997195535883026
18.31	10.6137164932484	19	0.00998700937594659
18.32	10.6234642137203	19	0.00998260012567147
18.33	10.6341364191422	19	0.00998987662776908
18.34	10.6425058375662	19	0.00999781890872178
18.35	10.6539534173557	19	0.0100105019883429
18.36	10.6667102851991	19	0.0100252031561473
18.37	10.7700451078994	19	0.0101351125054647
18.38	10.7977954091792	19	0.010155660633469
18.39	10.8228459460234	19	0.010173486769658
18.4	10.8326644602819	19	0.01017604011
18.41	10.8424781019351	19	0.0101785912159402
18.42	11.2746940521202	19	0.0104736856942044
18.43	10.9125101544447	19	0.0102371217730255
18.44	10.930663067303	19	0.0102493519018398
18.45	11.4179502547731	19	0.0105408884897328
18.46	11.4590575568892	19	0.0105691705502478
18.47	11.4727784085323	19	0.0105876395595785
18.48	11.4845857915954	19	0.010593384035214
18.49	11.4970940104923	19	0.0105988490265968
18.5	11.5113210711635	19	0.0106060460476511
18.51	11.5311001763944	19	0.0106192053865841
18.52	11.5508816191275	19	0.0106323584895865
18.53	11.5706652633778	19	0.0106455051975918
18.54	12.0817999350865	19	0.0109397595460547
18.55	12.1029103444187	19	0.0109426248137355
18.56	12.4270844448486	19	0.0110824950169844
18.57	12.4374256756578	19	0.0110964197864447
18.58	12.5954812470296	19	0.0112368004890692
18.59	12.6145113067132	19	0.0112568014554155
18.6	12.6267936402631	19	0.0112680168990479
18.61	12.6549766381764	19	0.0112999145169808
18.62	12.6651848458903	19	0.0113084269080363
18.63	12.7216974890447	19	0.0113170008427702
18.64	12.7262730612442	19	0.0113179412216269
18.65	12.7630801671478	19	0.0113597433985124
18.66	13.3813330746042	19	0.0116997148800357
18.67	13.3940455655061	19	0.0117031148543613
18.68	13.6351157404905	19	0.0118264351315947
18.69	13.842620230787	19	0.0119322235505654
18.7	13.8605582087117	19	0.0119396231264632
18.71	13.878496423426	19	0.0119470171247514
18.72	13.8964343982286	19	0.0119544051636907
18.73	13.9143733106137	19	0.011961788206478
18.74	13.9460713588001	19	0.0119653817526316
18.75	13.9676906405415	19	0.0119682184837368
18.76	13.9819800480046	19	0.0119736672129929
18.77	14.003801114187	19	0.0119855577314841
18.78	14.0384737847525	19	0.0120086384957525
18.79	14.1991795244451	19	0.0121241157628301
18.8	14.221478919898	19	0.0121454950497509
18.81	14.2340804660489	19	0.0121556813246395
18.82	14.2506996194491	19	0.0121655797657528
18.83	14.2725057656251	19	0.0121751043870775
18.84	14.2930046883947	19	0.0121847161104
18.85	14.40655491535	19	0.0122268686479795
18.86	14.4100542724664	19	0.0122300307486794
18.87	15.8747482623612	19	0.0128989504963283
18.88	16.6166071996183	19	0.0131174876084347
18.89	16.6452026197307	19	0.0131274513352463
18.9	16.6738484622244	19	0.0131374288122921
18.91	16.7121127318081	19	0.0131536264141946
18.92	16.7496351711915	19	0.013169693687908
18.93	16.7799783505296	19	0.0131812682450873
18.94	16.8065514480767	19	0.0131904841334296
18.95	16.8650546791097	19	0.0132194519568573
18.96	16.8999754297761	19	0.0132337712038966
18.97	16.9216145075777	19	0.0132421017273357
18.98	16.9328774612357	19	0.0132471225209974
18.99	16.9441370714416	19	0.0132521406560007
19	16.955433517028	19	0.0132571910706589
19.01	17.1107369173007	19	0.0133244778739849
19.02	17.1329146498041	19	0.0133302324701546
19.03	17.1726432718977	19	0.0133463500612697
19.04	17.3302125512318	19	0.0134076566109445
19.05	17.3991139009657	19	0.013427654012551
19.06	17.6211662158639	19	0.0134815755259406
19.07	17.6421768799298	19	0.0134942632604755
19.08	17.9190939726982	19	0.0135326538476842
19.09	17.9752315826748	19	0.0135626210699414
19.1	26.8477502975201	19	0.0156710628123138
19.11	22.0641447969643	19	0.0147946928651029
19.12	27.0936362391616	19	0.0157253054801018
19.13	27.133859415096	19	0.0157304953334953
19.14	27.172827508747	19	0.0157370398877984
19.15	27.206475985665	19	0.01574182731613
19.16	27.2428055641491	19	0.0157474846481847
19.17	27.5223010008931	19	0.0158322302714652
19.18	27.5713635689713	19	0.0158418684017412
19.19	29.1388244052873	19	0.0161344137640613
19.2	31.6538228411205	19	0.0164690210778294
19.21	35.568098160223	19	0.0170140558981383
19.22	35.9665973946713	19	0.0170990297239467
19.23	45.6630805353438	19	0.0184602365153534
19.24	45.7090741435221	19	0.018466905208844
19.25	45.7550834672941	19	0.0184735697129098
19.26	54.6021499579599	19	0.0193166021922106
19.27	54.7596585651365	19	0.0193284880334916
19.28	54.8793463390435	19	0.019336186531328
19.29	55.0302907385524	19	0.0193472565143771
19.3	55.3962730410135	19	0.0193815170453354
19.31	55.6941195740132	19	0.0194081408017093
19.32	57.316701120313	19	0.0195192176536629
19.33	57.7549633760836	19	0.0195447387039056
19.34	57.9625737898072	19	0.019555716414239
19.35	48.405073336207	19	0.0187634657524716
19.36	48.4416537358083	19	0.0187693675775378
19.37	48.4782366940304	19	0.0187752663138693
19.38	48.5148231505827	19	0.0187811621637669
19.39	48.5514122422444	19	0.0187870549538036
19.4	48.588005593881	19	0.0187929450282554
19.41	48.6351576446568	19	0.0188010236231973
19.42	48.7049188952265	19	0.0188137805437519
19.43	48.7747488828767	19	0.0188265298954712
19.44	48.8446477063563	19	0.0188392716929252
19.45	48.9146149528113	19	0.018852005845167
19.46	49.0154415054724	19	0.0188710649540486
19.47	49.1997353646487	19	0.0189071703246465
19.48	49.4534198368268	19	0.0189572153424479
19.49	10.5532246031466	20	0.00911525201699408
19.5	10.5613277249365	20	0.00911933336510187
19.51	10.6091744757642	20	0.00915477575106304
19.52	10.6195812661162	20	0.0091683676213741
19.53	10.6264865776535	20	0.00917623143626854
19.54	10.6359136531751	20	0.00918342498615128
19.55	11.237610826853	20	0.00949166379148149
19.56	11.1011529578428	20	0.00944645850564024
19.57	11.2633302428874	20	0.00950304566339226
19.58	11.419081637049	20	0.0095583602414431
19.59	11.4798200208305	20	0.00957986420095011
19.6	11.4941909848874	20	0.00959420377574636
19.61	11.5060025087829	20	0.00960545132705177
19.62	11.5132605317485	20	0.00961087175660876
19.63	11.52051555256	20	0.00961629041499284
19.64	11.5277685904884	20	0.00962170865975128
19.65	11.5350183028474	20	0.00962712470118803
19.66	11.5422656565219	20	0.00963253982693689
19.67	11.6390886794953	20	0.00970407572850898
19.68	12.0559099320451	20	0.00996099220385544
19.69	12.0708302345439	20	0.00997164565624211
19.7	12.0802595454365	20	0.00997649768202106
19.71	12.0896187237018	20	0.00998137993864615
19.72	12.0981743338765	20	0.0099853889201138
19.73	12.1083278661501	20	0.00999113798871825
19.74	12.2707574434918	20	0.0100507434696687
19.75	12.2997953301808	20	0.0100699896690461
19.76	12.3314641057044	20	0.0100915318362757
19.77	12.5831919597194	20	0.010186277934183
19.78	12.6399969561043	20	0.0102284306637433
19.79	12.6563707084804	20	0.0102360091669442
19.8	12.67274389258	20	0.0102435827596399
19.81	12.7619896271744	20	0.0103040103357395
19.82	12.7808654065161	20	0.0103148847479237
19.83	12.8469593839423	20	0.0103698197377669
19.84	12.8590120518699	20	0.0103750485884105
19.85	12.9124884177208	20	0.0104180581883537
19.86	12.9439534856066	20	0.0104407473190992
19.87	12.9648565385378	20	0.0104498644287971
19.88	12.9866346446907	20	0.0104582830389525
19.89	13.0047857383881	20	0.010466985961608
19.9	13.0229386558646	20	0.0104756840195417
19.91	13.0344769229393	20	0.0104788746742934
19.92	13.0624837942708	20	0.0104928001944732
19.93	13.1011889196353	20	0.0105073943412175
19.94	13.1220018672393	20	0.0105112870602465
19.95	13.1443941029474	20	0.0105165598139868
19.96	13.1959285326414	20	0.0105489070148329
19.97	13.2056599236459	20	0.0105546898710217
19.98	13.8449423205451	20	0.0108257912287825
19.99	13.3465074738942	20	0.0106245214587648
20	13.9132668008633	20	0.0108442832194902
20.01	14.1137629974518	20	0.0109378339928013
20.02	14.1343077395048	20	0.0109406629720059
20.03	14.1548511750498	20	0.0109434873619784
20.04	14.4958200250118	20	0.011075055379991
20.05	15.1529456599939	20	0.011373542652462
20.06	15.1754834547452	20	0.0113902823378589
20.07	15.2014629620948	20	0.0114102179671627
20.08	15.3952107533238	20	0.0115117257376847
20.09	15.5850940394493	20	0.0115923157845928
20.1	15.684817843221	20	0.0116302582508935
20.11	15.7593004502256	20	0.0116578163300231
20.12	15.7993964071366	20	0.0116667190030966
20.13	15.8316873952088	20	0.0116758749861177
20.14	15.868847577642	20	0.0116848481792914
