Del_FPP	alpha0	nC_FPP	p_FPP
14.73	0.282705232339396	16	0.0115492673228439
14.74	0.279889190478657	16	0.0116320622887291
14.75	0.277136825566328	16	0.0117139514661844
14.76	0.274324738591255	16	0.0117991973225826
14.77	0.271517211637934	16	0.011885621237488
14.78	0.268723571330008	16	0.0119729032107663
14.79	0.265930862680906	16	0.0120615198299708
14.8	0.263137886944808	16	0.0121515377166612
14.81	0.260343355008337	16	0.0122430296661208
14.82	0.257545855966028	16	0.0123360761841633
14.83	0.254743862303119	16	0.0124307657266831
14.84	0.251935693604494	16	0.0125271965730946
14.85	0.249119493530629	16	0.0126254783185206
14.86	0.246293197390718	16	0.0127257338576063
14.87	0.24345449209573	16	0.0128281018342579
14.88	0.240622047355073	16	0.0129318554054801
14.89	0.237757478359812	16	0.0130386288172557
14.9	0.234873667492213	16	0.0131479579932895
14.91	0.231967267653078	16	0.0132600533994854
14.92	0.229034422565299	16	0.013375158271137
14.93	0.22607065199912	16	0.0134935559860952
14.94	0.223070639997668	16	0.0136155825002797
14.95	0.22002805090775	16	0.0137416386443642
14.96	0.216935172943621	16	0.0138722116659427
14.97	0.213843492724605	16	0.0140049963688754
14.98	0.210605146511798	16	0.0141471835866641
14.99	0.207317530333601	16	0.0142943669952812
15	0.203949933898795	16	0.0144482486360015
15.01	0.200461795290731	16	0.0146111461835981
15.02	0.196799461217817	16	0.0147862196014287
15.03	0.192974574581939	16	0.0149734069062116
15.04	0.188908119026648	16	0.0151775329896376
15.05	0.18447870757775	16	0.0154061656024001
15.06	0.179540424401109	16	0.015668964436326
15.07	0.173657176366736	16	0.0159935107713133
15.08	0.16526301100282	16	0.016479296613225
15.08	0.469854017382918	17	0.00705645675240342
15.09	0.466367746131206	17	0.00709558869583071
15.1	0.462912409111512	17	0.0071349078981374
15.11	0.459478307687558	17	0.00717454940163764
15.12	0.456073956502045	17	0.00721438800247282
15.13	0.452699779464276	17	0.00725441217169037
15.14	0.449355301741556	17	0.00729462339002236
15.15	0.446040056885658	17	0.00733502317024135
15.16	0.442753587190991	17	0.00737561304913099
15.17	0.439495442593546	17	0.00741639460175105
15.18	0.43626518105563	17	0.00745736943329455
15.19	0.433062368209797	17	0.00749853918225535
15.2	0.429886577157311	17	0.00753990552137638
15.21	0.426737388271157	17	0.00758147015863874
15.22	0.423614389003482	17	0.007623234838293
15.23	0.420517173697255	17	0.00766520134193444
15.24	0.417445343401943	17	0.00770737148962543
15.25	0.414398505693092	17	0.00774974714106578
15.26	0.411376274495592	17	0.00779233019681452
15.27	0.408378269910529	17	0.00783512259956422
15.28	0.405404118045382	17	0.00787812633547197
15.29	0.402453450641574	17	0.00792134343930335
15.3	0.399525905716846	17	0.00796477598123788
15.31	0.396621126227999	17	0.00800842608969701
15.32	0.393738760673594	17	0.00805229593919377
15.33	0.390878462755441	17	0.00809638775528838
15.34	0.388039891226088	17	0.0081407038163127
15.35	0.385222709738804	17	0.00818524645516922
15.36	0.382426586747067	17	0.00823001806027209
15.37	0.379651195186054	17	0.00827502108092894
15.38	0.376896212416301	17	0.00832025802776785
15.39	0.374161320547474	17	0.00836573146534379
15.4	0.371446205386035	17	0.00841144403286403
15.41	0.368750556957856	17	0.00845739843318844
15.42	0.366074069195283	17	0.00850359743881525
15.43	0.363416439801466	17	0.00855004389444222
15.44	0.360777370115878	17	0.00859674071964525
15.45	0.358156564980928	17	0.00864369091168001
15.46	0.35555373260944	17	0.00869089754841435
15.47	0.35296858451875	17	0.00873836378990769
15.48	0.350400835141443	17	0.00878609288744693
15.49	0.347848130198709	17	0.00883413616598893
15.5	0.34530925396658	17	0.00888252067042652
15.51	0.342787019962103	17	0.00893117914870065
15.52	0.340281177212527	17	0.00898011464108542
15.53	0.337791476941159	17	0.00902933027291352
15.54	0.335317666800187	17	0.00907882939692234
15.55	0.33292053406243	17	0.00912710077844559
15.56	0.330477761527019	17	0.00917715979395142
15.57	0.328050138232464	17	0.00922751269112764
15.58	0.325637418602293	17	0.00927816324877131
15.59	0.323239357366465	17	0.00932911539381266
15.6	0.320855709320489	17	0.00938037321130315
15.61	0.318486229077834	17	0.00943194095505775
15.62	0.316130670646123	17	0.00948382306353302
15.63	0.313788787571012	17	0.00953602416112346
15.64	0.311460333970382	17	0.00958854903482573
15.65	0.309145057714317	17	0.00964140282722322
15.66	0.306842710723166	17	0.00969459076145682
15.67	0.304553040919737	17	0.00974811836815374
15.68	0.302275794059565	17	0.00980199144387901
15.69	0.300010713398438	17	0.00985621606911515
15.7	0.297757543868693	17	0.009910798494685
15.71	0.295516024862434	17	0.00996574535838998
15.72	0.293285846879292	17	0.0100210650003007
15.73	0.291066814178234	17	0.0100767626139939
15.74	0.288858616958046	17	0.0101328470520434
15.75	0.286660922883392	17	0.010189328183421
15.76	0.284473541776434	17	0.0102462117755097
15.77	0.282296123494571	17	0.0103035088342091
15.78	0.280128386227945	17	0.0103612285695315
15.79	0.277970023834104	17	0.0104193812866428
15.8	0.275820724447104	17	0.0104779778262914
15.81	0.273680168001568	17	0.0105370296647452
15.82	0.271548025547096	17	0.0105965489596155
15.83	0.269423958515179	17	0.0106565485993788
15.84	0.267307617933974	17	0.0107170422569526
15.85	0.265198643648521	17	0.0107780444455525
15.86	0.263096665711199	17	0.0108395705012777
15.87	0.261001304525779	17	0.0109016366074348
15.88	0.258912167413438	17	0.0109642599470955
15.89	0.256828962595489	17	0.0110274546276581
15.9	0.254751075662939	17	0.0110912469447984
15.91	0.252678148935666	17	0.0111556546679429
15.92	0.250609724658759	17	0.0112206998486222
15.93	0.248545324971203	17	0.0112864060224586
15.94	0.246484450142221	17	0.0113527983348324
15.95	0.244487611802845	17	0.0114175548203643
15.96	0.242432190217818	17	0.0114853765275587
15.97	0.240378764210637	17	0.011553965846798
15.98	0.238340796510579	17	0.0116227965105535
15.99	0.236305700329067	17	0.0116923656005451
16	0.234273028058725	17	0.0117626988250895
16.01	0.232242309774779	17	0.0118338236158982
16.02	0.230213050481662	17	0.0119057693109541
16.03	0.228184727185107	17	0.0119785673544005
16.04	0.226156785552493	17	0.0120522515244843
16.05	0.224128636090974	17	0.0121268581943873
16.06	0.222099649758754	17	0.0122024266317581
16.07	0.220069152907719	17	0.0122789993439586
16.08	0.218036421434395	17	0.0123566224775274
16.09	0.216000673989865	17	0.0124353462822119
16.1	0.213961064066614	17	0.0125152256522299
16.11	0.211916670739097	17	0.0125963207603312
16.12	0.209888712517861	17	0.0126776698908737
16.13	0.207836854143367	17	0.012761146509625
16.14	0.205777976688193	17	0.0128460019355655
16.15	0.203710939778922	17	0.0129323145677602
16.16	0.201634487440079	17	0.0130201711751916
16.17	0.1995472285077	17	0.0131096682596841
16.18	0.197447612630716	17	0.0132009137224453
16.19	0.195333900618795	17	0.0132940289196924
16.2	0.193204127477408	17	0.013389151221822
16.21	0.191056055888521	17	0.0134864372311119
16.22	0.188887117072961	17	0.0135860668703493
16.23	0.186694334793993	17	0.013688248637227
16.24	0.18447422655321	17	0.013793226439522
16.25	0.182262274759	17	0.0138991632775497
16.26	0.179988163895202	17	0.0140098778717794
16.27	0.17768652047113	17	0.0141236049376733
16.28	0.175336448010687	17	0.0142415803653204
16.29	0.17293856704988	17	0.0143638873759788
16.3	0.170459628630135	17	0.0144925465107594
16.31	0.167929962971403	17	0.0146260016996673
16.32	0.16531915003713	17	0.0147661757006525
16.33	0.162610355896028	17	0.0149142865991011
16.34	0.159781118684492	17	0.0150719599372821
16.35	0.156772665063472	17	0.0152431449358221
16.36	0.153570718353928	17	0.0154292656950727
16.37	0.150077831967358	17	0.0156371244563442
16.38	0.146113860991835	17	0.0158793850477593
16.39	0.141331855648428	17	0.016180857073619
16.4	0.133944362025108	17	0.0166675694388743
16.4	0.352188859345231	18	0.00783847219298445
16.41	0.350026381514387	18	0.00787508733615044
16.42	0.347877884163811	18	0.00791184475387614
16.43	0.345743194797777	18	0.00794874543769062
16.44	0.343622143097131	18	0.00798579039742479
16.45	0.341514560870241	18	0.0080229806616994
16.46	0.339420282004836	18	0.00806031727842639
16.47	0.337339142420547	18	0.00809780131532852
16.48	0.335270980022246	18	0.00813543386047368
16.49	0.333215634654091	18	0.0081732160228274
16.5	0.331172948054253	18	0.00821114893282273
16.51	0.329142763810326	18	0.0082492337429484
16.52	0.327124927315368	18	0.0082874716283562
16.53	0.325119285724604	18	0.0083258637874869
16.54	0.32312568791263	18	0.00836441144271825
16.55	0.321143924580897	18	0.00840311731500032
16.56	0.319169622880598	18	0.00844208776777636
16.57	0.317206982752024	18	0.00848121805957556
16.58	0.315255869967299	18	0.00852050922768861
16.59	0.313316151466056	18	0.00855996233526574
16.6	0.311387681614029	18	0.00859957882618582
16.61	0.309470357313434	18	0.00863935910519173
16.62	0.307564034626699	18	0.00867930468122559
16.63	0.30572961973987	18	0.00871779581964324
16.64	0.303844914249447	18	0.00875806037717452
16.65	0.301970826042509	18	0.00879849378276605
16.66	0.300107228614295	18	0.00883909732610227
16.67	0.298253996166911	18	0.00887987233674032
16.68	0.296411003551621	18	0.00892082018621622
16.69	0.294578126210891	18	0.00896194229024236
16.7	0.292755246079516	18	0.00900323994217257
16.71	0.290942226583077	18	0.00904471502075445
16.72	0.289138951612917	18	0.00908636889118669
16.73	0.287345298396607	18	0.00912820316966536
16.74	0.285561144457679	18	0.00917021952904811
16.75	0.283786367554817	18	0.00921241970169231
16.76	0.282020845620316	18	0.00925480548241849
16.77	0.280264456697696	18	0.00929737873160565
16.78	0.278517078878414	18	0.00934014137842507
16.79	0.276778590237581	18	0.00938309542421829
16.8	0.275048868768559	18	0.00942624294602891
16.81	0.273327792316351	18	0.0094695861002944
16.82	0.271615238509717	18	0.0095131271267058
16.83	0.269911084691808	18	0.00955686835224696
16.84	0.268215207849333	18	0.00960081219541841
16.85	0.266527484539992	18	0.00964496117066068
16.86	0.26484779081817	18	0.00968931789298371
16.87	0.263176002158673	18	0.00973388508281616
16.88	0.261511993378393	18	0.00977866557108582
16.89	0.259855638555752	18	0.00982366230454416
16.9	0.258206810500245	18	0.00986887836650716
16.91	0.256565380780552	18	0.00991431697949136
16.92	0.254931221916638	18	0.00995998143326393
16.93	0.253304204226662	18	0.0100058751948417
16.94	0.251684196855121	18	0.0100520018775593
16.95	0.250071067675792	18	0.0100983652481492
16.96	0.248464683191101	18	0.0101449692341821
16.97	0.24686490842777	18	0.0101918179318859
16.98	0.245271606828443	18	0.0102389156143703
16.99	0.243684640139054	18	0.010286266740276
17	0.242103868291634	18	0.010333875962881
17.01	0.240529149282251	18	0.0103817481396875
17.02	0.238960339043791	18	0.0104298883425213
17.03	0.237397291313214	18	0.0104783018681764
17.04	0.23583985749291	18	0.0105269942496385
17.05	0.234287886527349	18	0.0105759712670958
17.06	0.232741225685432	18	0.010625238924106
17.07	0.231199675504067	18	0.0106748052188354
17.08	0.22966314718191	18	0.0107246740035869
17.09	0.22813145587937	18	0.0107748530422504
17.1	0.226604438637081	18	0.010825349433624
17.11	0.225081929166036	18	0.0108761705997615
17.12	0.223563757630546	18	0.0109273243036664
17.13	0.222049750419544	18	0.0109788186680892
17.14	0.220539729905413	18	0.0110306621955089
17.15	0.219033514189509	18	0.0110828637893825
17.16	0.217530916833538	18	0.0111354327767506
17.17	0.216092781731966	18	0.0111857775652307
17.18	0.214597186884272	18	0.0112390744743154
17.19	0.21310379689555	18	0.0112928048341146
17.2	0.211613706185788	18	0.0113469239227049
17.21	0.210128216873819	18	0.0114013762626251
17.22	0.20865356813056	18	0.0114558850877984
17.23	0.207182223297423	18	0.0115107815029002
17.24	0.205714025052738	18	0.0115660743710909
17.25	0.204248811743988	18	0.0116217729661222
17.26	0.20278641701857	18	0.0116778870007767
17.27	0.20132666942156	18	0.011734426657903
17.28	0.199869391956825	18	0.0117914026243347
17.29	0.198414401607495	18	0.0118488261280134
17.3	0.196961508811157	18	0.0119067089786806
17.31	0.195510516884725	18	0.0119650636125455
17.32	0.194061221393048	18	0.0120239031413996
17.33	0.192613409454801	18	0.0120832414066989
17.34	0.191166848822899	18	0.0121430935373929
17.35	0.189721284734628	18	0.0122034761505464
17.36	0.188276606322383	18	0.0122643991045344
17.37	0.186832348786452	18	0.0123258902420542
17.38	0.185388337128702	18	0.0123879634914488
17.39	0.18394449650829	18	0.0124506279676379
17.4	0.182500216742677	18	0.0125139205214204
17.41	0.181055302426291	18	0.0125778575047465
17.42	0.17963342580687	18	0.012641204927403
17.43	0.178189984815254	18	0.0127062950171426
17.44	0.176745358227434	18	0.01277207589916
17.45	0.175299204614747	18	0.0128385731672995
17.46	0.17385116113891	18	0.0129058142205635
17.47	0.172400841156509	18	0.0129738284541826
17.48	0.170947831374418	18	0.0130426474836511
17.49	0.169491687447424	18	0.0131123054650618
17.5	0.168031933879154	18	0.0131828391890002
17.51	0.166568056685468	18	0.0132542885860894
17.52	0.165099499453266	18	0.0133266970629803
17.53	0.163625657665452	18	0.0134001119528899
17.54	0.162145872059466	18	0.0134745850428468
17.55	0.160659420820113	18	0.0135501731935876
17.56	0.159165510359147	18	0.0136269390719537
17.57	0.157663264372386	18	0.013704952020643
17.58	0.156151710785557	18	0.0137842890966441
17.59	0.154690801253237	18	0.0138613474664798
17.6	0.153133290187299	18	0.0139450297710962
17.61	0.151595077851508	18	0.014028368144032
17.62	0.150052225347792	18	0.0141128229553344
17.63	0.148489670349909	18	0.0141993505770036
17.64	0.146912189797556	18	0.0142876881758143
17.65	0.145318247549907	18	0.0143779649877933
17.66	0.143706132159845	18	0.0144703254774824
17.67	0.142050241697504	18	0.0145664686268279
17.68	0.14038871751	18	0.0146639814873835
17.69	0.138700374982431	18	0.0147642810500369
17.7	0.136981781116738	18	0.0148676524595026
17.71	0.135228889040375	18	0.0149744320617331
17.72	0.133436879621566	18	0.0150850206513537
17.73	0.131599949698427	18	0.0151999012254388
17.74	0.129691697988682	18	0.0153210049318914
17.75	0.127732592252822	18	0.0154470539820817
17.76	0.125696574034424	18	0.0155800139516481
17.77	0.123566297840072	18	0.0157213100759039
17.78	0.121317634115132	18	0.0158729235362043
17.79	0.118895763653458	18	0.0160391839534191
17.8	0.116264417961437	18	0.0162232630442947
17.81	0.113302789582709	18	0.0164348979895401
17.82	0.109738114167977	18	0.0166961120908465
17.83	0.104577533418979	18	0.017087190547533
17.83	0.264330316434627	19	0.00876904069899096
17.84	0.262949871577242	19	0.00880274906030892
17.85	0.261576215507735	19	0.00883655493874571
17.86	0.260209285060667	19	0.00887045876143446
17.87	0.258849017441676	19	0.00890446096925974
17.88	0.257495350214287	19	0.0089385620173581
17.89	0.256148221286812	19	0.00897276237563088
17.9	0.254807568899385	19	0.00900706252926765
17.91	0.253473331611067	19	0.00904146297928335
17.92	0.252145448287049	19	0.00907596424306752
17.93	0.250823858083447	19	0.00911056685502971
17.94	0.249508500413323	19	0.00914527136789742
17.95	0.248199315004201	19	0.00918007835095589
17.96	0.246896241818774	19	0.009214988392878
17.97	0.245599221062978	19	0.00925000210166082
17.98	0.244308193173589	19	0.00928512010525816
17.99	0.243023098805863	19	0.00932034305222886
18	0.2417438788212	19	0.00935567161240099
18.01	0.240470474274839	19	0.00939110647755226
18.02	0.239202826403568	19	0.00942664836210719
18.03	0.237940876613426	19	0.00946229800385252
18.04	0.236684566467427	19	0.0094980561646695
18.05	0.235433837673253	19	0.00953392363128574
18.06	0.234188632070952	19	0.00956990121604553
18.07	0.232948891620574	19	0.00960598975770089
18.08	0.231714558389813	19	0.00964219012222207
18.09	0.230485574541578	19	0.00967850320363005
18.1	0.229261882321496	19	0.00971492992485133
18.11	0.228043424045397	19	0.00975147123859411
18.12	0.226830142086678	19	0.00978812812824956
18.13	0.225621978863609	19	0.00982490160881652
18.14	0.224418876826527	19	0.00986179272785199
18.15	0.223220778444959	19	0.00989880256644701
18.16	0.222027626194576	19	0.00993593224023112
18.17	0.220839362544058	19	0.00997318290040382
18.18	0.219655929941824	19	0.0100105557347951
18.19	0.218477270802581	19	0.0100480519689577
18.2	0.21730329839542	19	0.0100856740431667
18.21	0.216134062909193	19	0.010123418896586
18.22	0.214969343097263	19	0.0101612945058994
18.23	0.213809241113824	19	0.010199295730812
18.24	0.212653549778989	19	0.0102374301351333
18.25	0.211502348704371	19	0.0102756935025592
18.26	0.210355463640311	19	0.0103140921847408
18.27	0.209212923421685	19	0.0103526241030743
18.28	0.208074605582861	19	0.0103912935741792
18.29	0.206940497220533	19	0.0104301003271692
18.3	0.205810523040289	19	0.0104690467786153
18.31	0.204684623946303	19	0.0105081347036532
18.32	0.203562740763292	19	0.0105473659261608
18.33	0.20244481238234	19	0.0105867424011777
18.34	0.201330779839271	19	0.0106262660373695
18.35	0.200220583531886	19	0.0106659388187817
18.36	0.199114163538666	19	0.0107057627920437
18.37	0.19801145959153	19	0.0107457400686758
18.38	0.196912411047564	19	0.0107858728275039
18.39	0.195817116249019	19	0.010826156010947
18.4	0.194725221008328	19	0.0108666053020135
18.41	0.193636798443839	19	0.0109072169442689
18.42	0.192551786190106	19	0.0109479934066753
18.43	0.191470121351452	19	0.010988937239081
18.44	0.190391740466235	19	0.0110300510753912
18.45	0.189316579469554	19	0.0110713376368953
18.46	0.188244573654281	19	0.0111127997357601
18.47	0.187176075237897	19	0.011154420120951
18.48	0.186171262016439	19	0.0111932753286616
18.49	0.185108369651676	19	0.0112352605928467
18.5	0.18404840047747	19	0.0112774318308198
18.51	0.182991326252219	19	0.0113197903384721
18.52	0.181937027783591	19	0.0113623419614915
18.53	0.180885437487162	19	0.0114050900928686
18.54	0.179842311145388	19	0.0114477443864017
18.55	0.178803339986558	19	0.0114905181295303
18.56	0.17776739964081	19	0.0115334673736801
18.57	0.176734440881094	19	0.0115765943118428
18.58	0.175704414079355	19	0.0116199012023906
18.59	0.174677269172248	19	0.0116633903719913
18.6	0.173652962515486	19	0.0117070638577365
18.61	0.172631430569027	19	0.0117509247842531
18.62	0.171612627653997	19	0.0117949753941263
18.63	0.170596501659137	19	0.0118392183156878
18.64	0.169582999852404	19	0.0118836562620112
18.65	0.168572068836759	19	0.0119282920348604
18.66	0.167563654503691	19	0.011973128528864
18.67	0.166557701984388	19	0.0120181687359281
18.68	0.165554155598404	19	0.0120634157499016
18.69	0.164552958799654	19	0.0121088727715131
18.7	0.163554054119603	19	0.012154543113592
18.71	0.162557383107446	19	0.0122004302065971
18.72	0.161562886267133	19	0.0122465376044678
18.73	0.160570502991027	19	0.0122928689908205
18.74	0.159580171489989	19	0.0123394281855133
18.75	0.158591828719695	19	0.0123862191515995
18.76	0.157605410302919	19	0.0124332460026998
18.77	0.156620850447588	19	0.0124805130108142
18.78	0.1556380818603	19	0.0125280246146082
18.79	0.154657035655074	19	0.0125757854281993
18.8	0.15367764125699	19	0.0126238002504805
18.81	0.152699826300483	19	0.0126720740750113
18.82	0.151723516521868	19	0.0127206121005188
18.83	0.150748635645834	19	0.0127694197420449
18.84	0.14977510526547	19	0.0128185026427837
18.85	0.148828000977907	19	0.0128663316404333
18.86	0.147859357841164	19	0.0129158245283357
18.87	0.146892021017401	19	0.0129655965985025
18.88	0.145925909812323	19	0.0130156538277054
18.89	0.144960946414183	19	0.0130660021204995
18.9	0.143997051741299	19	0.0131166475658707
18.91	0.143034144209574	19	0.0131675965184915
18.92	0.142072139358067	19	0.0132188556282128
18.93	0.141110949886261	19	0.0132704318441271
18.94	0.140150485445984	19	0.0133223324344216
18.95	0.13919065241561	19	0.0133745650079358
18.96	0.138231353654766	19	0.0134271375375986
18.97	0.137272488237516	19	0.01348005838594
18.98	0.136313951161787	19	0.0135333363328952
18.99	0.135355633032528	19	0.0135869806061475
19	0.134397419715768	19	0.0136410009142849
19.01	0.133439191960428	19	0.0136954074830793
19.02	0.132480824984312	19	0.0137502110952376
19.03	0.131522188020259	19	0.0138054231340197
19.04	0.130563143817935	19	0.0138610556311662
19.05	0.129603548096129	19	0.013917121319643
19.06	0.128643248939753	19	0.0139736336917723
19.07	0.127682086134923	19	0.0140306070634051
19.08	0.126719890434679	19	0.014088056644871
19.09	0.125756482746699	19	0.0141459986195591
19.1	0.124791673233322	19	0.0142044502310934
19.11	0.123825260312636	19	0.0142634298802177
19.12	0.122882677854375	19	0.0143211208839062
19.13	0.121921416651346	19	0.0143805568122277
19.14	0.120953319186704	19	0.0144409056048639
19.15	0.119990012658975	19	0.0145013310104731
19.16	0.119018853073109	19	0.0145627558262023
19.17	0.118045422188889	19	0.0146247808871679
19.18	0.117069504203178	19	0.0146874273701227
19.19	0.116090871839801	19	0.0147507176930349
19.2	0.115109285489455	19	0.0148146756089267
19.21	0.114124492275525	19	0.0148793263080831
19.22	0.113136225039061	19	0.014944696529441
19.23	0.112125732474115	19	0.0150122256954179
19.24	0.111126674599749	19	0.0150793593306532
19.25	0.110122772214414	19	0.0151473425535905
19.26	0.10911361406854	19	0.0152162161482577
19.27	0.108098754437548	19	0.0152860243952769
19.28	0.107077711539569	19	0.0153568152886755
19.29	0.106049961534022	19	0.0154286411094102
19.3	0.105014933815749	19	0.0155015589153598
19.31	0.103972005087177	19	0.0155756311459069
19.32	0.10292049250632	19	0.015650926321911
19.33	0.101859646036997	19	0.0157275198348329
19.34	0.100788564796819	19	0.0158055009705145
19.35	0.0996934698429104	19	0.0158860192240897
19.36	0.0985962559983493	19	0.0159673025815694
19.37	0.097485070066045	19	0.0160503422961675
19.38	0.096358434710912	19	0.0161352854907673
19.39	0.0952146862996028	19	0.0162222983297445
19.4	0.094051872749931	19	0.0163115752751167
19.41	0.0928677290502671	19	0.0164033420770425
19.42	0.0916595918972115	19	0.0164978641242655
19.43	0.0904242978908357	19	0.0165954565656487
19.44	0.0891580471860374	19	0.0166964978756171
19.45	0.0878562178550623	19	0.0168014483414681
19.46	0.0864940889094726	19	0.0169125563770219
19.47	0.0850940993771277	19	0.0170279370959144
19.48	0.0836320310983533	19	0.0171498331829628
19.49	0.0820929902182004	19	0.017279711496602
19.5	0.0804555837350024	19	0.0174196765233653
19.51	0.0786872817950697	19	0.0175729251945931
19.52	0.0767037332701769	19	0.0177475729505324
19.53	0.0744208050107767	19	0.0179520334619825
19.54	0.0714728480976628	19	0.0182218046315655
19.54	0.18727320346183	20	0.0101541099814559
19.55	0.186439783210527	20	0.0101840509446559
19.56	0.185609590681964	20	0.0102140421300365
19.57	0.184782602328666	20	0.0102440836996966
19.58	0.183958794745584	20	0.010274175820056
19.59	0.183138144669437	20	0.0103043186618566
19.6	0.182320628978119	20	0.0103345124001596
19.61	0.181506224690127	20	0.0103647572143415
19.62	0.180694908964058	20	0.0103950532880864
19.63	0.179886607081388	20	0.0104254033418864
19.64	0.179081408124363	20	0.010455802143504
19.65	0.178279230523157	20	0.0104862527539814
19.66	0.177480052004864	20	0.010516755373114
19.67	0.176683850107308	20	0.0105473102211822
19.68	0.175890602795255	20	0.0105779175085527
19.69	0.175099593280602	20	0.0106086123294944
19.7	0.174312891050038	20	0.010639289931958
19.71	0.173528383616636	20	0.0106700554868856
19.72	0.17274674684445	20	0.0107008742159638
19.73	0.171967959683562	20	0.0107317463327786
19.74	0.171192001213682	20	0.0107626720550102
19.75	0.170418850643102	20	0.0107936516044501
19.76	0.169648487307676	20	0.0108246852070168
19.77	0.168880890669837	20	0.0108557730927696
19.78	0.16811604031766	20	0.0108869154959215
19.79	0.16735391596395	20	0.0109181126548492
19.8	0.16659449744537	20	0.0109493648121031
19.81	0.165837764721607	20	0.0109806722144138
19.82	0.165083697874583	20	0.0110120351126973
19.83	0.164332277107685	20	0.0110434537620588
19.84	0.163583482745057	20	0.0110749284217934
19.85	0.162837295230915	20	0.0111064593553852
19.86	0.162093695128907	20	0.011138046830504
19.87	0.161352663121517	20	0.0111696911189993
19.88	0.160614180009503	20	0.0112013924968926
19.89	0.159878226711379	20	0.0112331512443663
19.9	0.159144784262948	20	0.0112649676457503
19.91	0.158413833284322	20	0.0112968420192882
19.92	0.157685348271737	20	0.0113287750385758
19.93	0.156959315541356	20	0.0113607667277537
19.94	0.156235717514096	20	0.011392817337298
19.95	0.155575570842208	20	0.0114214487670091
19.96	0.154856786814657	20	0.0114536016416789
19.97	0.154140382293737	20	0.0114858143491709
19.98	0.153426339089222	20	0.011518087216488
19.99	0.152714639113744	20	0.0115504205753986
20	0.152005264381958	20	0.0115828147624552
20.01	0.151298197009686	20	0.0116152701190143
20.02	0.150593419213102	20	0.0116477869912548
20.03	0.149890913307887	20	0.0116803657301984
20.04	0.149191353520661	20	0.0117129655721781
20.05	0.148497588713762	20	0.011745415147186
20.06	0.14780622003288	20	0.0117779147223881
20.07	0.147117233917134	20	0.0118104642887289
20.08	0.146430616732565	20	0.0118430638475147
20.09	0.145746353801019	20	0.011875713469657
20.1	0.145064415169373	20	0.0119084141666292
20.11	0.144384817967974	20	0.0119411640846865
20.12	0.143707533653658	20	0.0119739641580323
20.13	0.143032548641515	20	0.0120068144175335
20.14	0.142359849435117	20	0.0120397148950148
20.15	0.141689422625628	20	0.0120726656232709
20.16	0.141021254890921	20	0.0121056666360808
20.17	0.14035530552399	20	0.0121387197003527
20.18	0.139691614332957	20	0.0121718215208883
20.19	0.139030142651835	20	0.012204973741488
20.2	0.138370873764974	20	0.0122381766385602
20.21	0.137713794383759	20	0.0122714302791253
20.22	0.137058894433485	20	0.0123047345297828
20.23	0.136406161019451	20	0.0123380894429359
20.24	0.13575558131486	20	0.0123714950730478
20.25	0.135107142559394	20	0.0124049514767135
20.26	0.134460832057792	20	0.0124384587127352
20.27	0.13381663717842	20	0.0124720168421975
20.28	0.133174545351832	20	0.0125056259285469
20.29	0.132534544069341	20	0.0125392860376711
20.3	0.131896620881544	20	0.0125729972379843
20.31	0.131260763396882	20	0.0126067596005116
20.32	0.130626959280156	20	0.0126405731989778
20.33	0.129995196251056	20	0.0126744381098979
20.34	0.12936546208266	20	0.0127083544126717
20.35	0.12873774459993	20	0.0127423221896796
20.36	0.128112031678198	20	0.0127763415263826
20.37	0.127488311241622	20	0.0128104125114251
20.38	0.126866676471415	20	0.0128445279678848
20.39	0.126246911159197	20	0.0128787020682162
20.4	0.125629102686799	20	0.01291292807807
20.41	0.125013239170664	20	0.012947206098755
20.42	0.124399308768586	20	0.0129815362352798
20.43	0.123787299678082	20	0.0130159185964749
20.44	0.12317720013472	20	0.0130503532951204
20.45	0.122568998410459	20	0.0130848404480747
20.46	0.121962682811915	20	0.0131193801764116
20.47	0.121358241678637	20	0.0131539726055583
20.48	0.120755663381333	20	0.0131886178654408
20.49	0.120154942469392	20	0.0132233156457909
20.5	0.119556067214222	20	0.0132580660918246
20.51	0.118959021784599	20	0.013292869654997
20.52	0.118363794824539	20	0.0133277264709927
20.53	0.117770375013161	20	0.0133626366796131
20.54	0.117178751063592	20	0.0133976004248684
20.55	0.116588911721893	20	0.0134326178550676
20.56	0.116000845765988	20	0.0134676891229122
20.57	0.115414542004594	20	0.0135028143855887
20.58	0.114829989276177	20	0.0135379938048623
20.59	0.114247176447897	20	0.0135732275471728
20.6	0.11369266972987	20	0.0136065054258118
20.61	0.113114616388089	20	0.0136417405612375
20.62	0.112538320783586	20	0.0136770258449304
20.63	0.111963773326402	20	0.0137123613046676
20.64	0.11139096447297	20	0.0137477469697651
20.65	0.110819884725006	20	0.0137831828711471
20.66	0.110250524628347	20	0.0138186690414196
20.67	0.109682874771831	20	0.0138542055149439
20.68	0.109116925786135	20	0.0138897923279138
20.69	0.108552668342622	20	0.0139254295184341
20.7	0.107990093152177	20	0.013961117126602
20.71	0.107429190964022	20	0.013996855194591
20.72	0.106869952564545	20	0.0140326437667363
20.73	0.106312368776104	20	0.0140684828896231
20.74	0.10575643045583	20	0.0141043726121777
20.75	0.105202128494412	20	0.0141403129857603
20.76	0.104649453814888	20	0.0141763040642612
20.77	0.104098397371422	20	0.0142123459041977
